time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-20 00:00:00+00:00,4.0,2.0,,
2024-09-21 00:00:00+00:00,1.0,1.0,4.0,4.0
2024-09-22 00:00:00+00:00,1.0,1.0,,
2024-09-23 00:00:00+00:00,4.0,2.0,13.0,1.0
2024-09-27 00:00:00+00:00,1.0,1.0,,
2024-09-29 00:00:00+00:00,,,1.0,1.0
2024-09-30 00:00:00+00:00,1.0,1.0,,
2024-10-01 00:00:00+00:00,1.0,1.0,,
2024-10-02 00:00:00+00:00,1.0,1.0,,
2024-10-03 00:00:00+00:00,,,1.0,1.0
