time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-12 00:00:00+00:00,2,1,,
2024-08-16 00:00:00+00:00,4,3,,
2024-08-19 00:00:00+00:00,3,2,,
2024-08-20 00:00:00+00:00,2,1,1.0,1.0
