time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-24 00:00:00+00:00,4,2,,
2024-06-29 00:00:00+00:00,1,1,,
2024-07-01 00:00:00+00:00,1,1,,
2024-07-06 00:00:00+00:00,1,1,,
